MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE,Ennis Distance,Virginia City Distance
C067569N,000+0.016,ENNIS,MADISON,December,2016,13:05,MON,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34823411,-111.7394715,0.345093866,10.50206407
C067570N,000+0.044,ENNIS,MADISON,June,2016,10:55,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.34918779,-111.7318452,0.033113494,10.8718838
C067570N,000+0.059,ENNIS,MADISON,October,2015,12:35,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,45.34898618,-111.7317688,0.041197784,10.87051019
C067570N,000+0.226,ENNIS,MADISON,MAY,2017,8:59,WED,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.3475,111.73,5632.019232,5630.370864
C067571N,000+0.100,ENNIS,MADISON,MARCH,2017,9:30,SUN,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLEAR,DRY,DAYLIGHT,UNKNOWN,FIXED OBJECT,45.34658215,-111.7389896,0.364885617,10.48405507
C067574N,000+0.000,NOT IN CITY LIMITS,MADISON,JANUARY,2017,10:02,TUE,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34823411,-111.7394715,0.345093866,10.50206407
C067574N,000+0.114,ENNIS,MADISON,March,2016,7:45,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.34687957,-111.7394927,0.37668694,10.46824201
C071176N,000+0.000,NOT IN CITY LIMITS,MADISON,APRIL,2017,19:45,SUN,NON-JUNCTION,ON ROADWAY,SLEET/HAIL/FREEZING RAIN/DRIZZLE,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28966608,-111.3867522,17.29576418,26.96476383
C071176N,000+0.012,,MADISON,June,2015,22:00,FRI,DRIVEWAY/ALLEY ACCESS RELATED,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28982167,-111.3867233,17.29454929,26.9660115
C074891N,000+0.000,,MADISON,May,2014,2:15,SAT,NON-JUNCTION,SHOULDER,CLOUDY,SLUSH,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.28551556,-111.3733292,17.99846064,27.62284812
C078572N,000+0.000,,MADISON,August,2013,18:45,FRI,INTERSECTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.6573215,-111.8961819,22.71223933,25.19191509
C078574N,000+0.016,NOT IN CITY LIMITS,MADISON,JUNE,2017,19:00,MON,DRIVEWAY/ALLEY ACCESS RELATED,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,UNKNOWN,PARKED VEHICLE,45.65699473,-111.8962694,22.69257063,25.16905469
C078607N,000+0.014,,MADISON,December,2016,11:45,SAT,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,SNOW,DAYLIGHT,UNKNOWN,FIXED OBJECT,45.01666667,111.7666667,5651.088315,5649.405051
C078635N,002+0.623,,MADISON,November,2016,11:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.43514776,-111.852204,8.302702212,10.66545883
C078636N,000+0.000,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,7:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAWN,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.42223326,-111.7256321,5.052611834,13.71809085
C078645N,000+0.005,,MADISON,August,2015,16:50,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.43330844,-111.7313216,5.807061714,14.02097139
C078655N,000+0.300,,MADISON,February,2013,11:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.28866889,-111.3974756,16.80739785,26.444691
C078655N,000+0.367,,MADISON,November,2016,17:30,WED,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28789331,-111.3971717,16.83522287,26.46045627
C078659N,000+0.110,,MADISON,January,2013,15:45,THU,NON-JUNCTION,ROADSIDE LEFT,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.30876167,-111.4171483,15.57260537,25.50141121
C078660N,000+0.187,,MADISON,May,2014,12:05,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29840531,-111.4223649,15.47143308,25.23182191
C078660N,000+0.263,,MADISON,July,2015,13:48,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.30884167,-111.430805,14.9194629,24.83846384
C078660N,000+0.266,,MADISON,February,2015,10:10,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.30531066,-111.4294819,15.03044205,24.89469984
C078660N,000+0.266,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,9:30,FRI,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.31242773,-111.4398912,14.439972,24.40809695
C078660N,000+0.273,NOT IN CITY LIMITS,MADISON,APRIL,2017,9:20,THU,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.29847502,-111.423972,15.39430434,25.15375969
C078660N,000+0.562,,MADISON,August,2016,19:35,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.30093,-111.43549,14.81057608,24.59613116
C078660N,000+0.756,,MADISON,November,2014,9:00,TUE,NON-JUNCTION,ROADSIDE LEFT,UNKNOWN,UNKNOWN,UNKNOWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.2951873,-111.4276042,15.27693735,24.97624516
C078666N,000+0.017,,MADISON,November,2014,12:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29313929,-111.3971,16.75025547,26.45932566
C078667N,000+0.000,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,16:50,MON,INTERSECTION-RELATED,ON ROADWAY,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.30019379,-111.4159241,15.74900337,25.5461766
C078667N,000+0.400,,MADISON,October,2013,15:39,SUN,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29700176,-111.4147492,15.85394526,25.60131487
C078667N,000+0.525,NOT IN CITY LIMITS,MADISON,APRIL,2017,18:43,THU,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29553702,-111.4138417,15.92036474,25.64516082
C078667N,000+0.912,,MADISON,March,2015,13:15,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.29169811,-111.4144213,15.95753201,25.61820228
C078667N,000+0.971,,MADISON,November,2015,21:55,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29093997,-111.4147287,15.95631877,25.60382543
C078667N,000+0.980,,MADISON,November,2013,23:10,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29082723,-111.4148994,15.95027968,25.59562175
C078670N,000+0.004,,MADISON,November,2016,16:00,TUE,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,"LEFT TURN, SAME DIRECTION",45.36751942,-111.7305956,1.264638191,11.43022717
C078672N,000+0.037,,MADISON,August,2014,2:00,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29198159,-111.3952422,16.85683585,26.55021534
C078672N,000+0.048,,MADISON,February,2014,20:30,SAT,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DARK-LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.29191663,-111.3955222,16.84467781,26.53664632
C078672N,000+0.048,,MADISON,November,2015,16:30,THU,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29184152,-111.3954403,16.84977685,26.54067463
C078672N,000+0.048,,MADISON,July,2016,0:00,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.29192577,-111.395565,16.84250701,26.53456032
C078672N,000+0.050,,MADISON,January,2013,11:45,WED,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.291715,-111.39558,16.84525996,26.53396699
C078672N,000+0.054,NOT IN CITY LIMITS,MADISON,APRIL,2017,10:58,FRI,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SLUSH,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.29183393,-111.3955748,16.84355096,26.53414216
C078672N,000+0.176,,MADISON,November,2016,14:45,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29218937,-111.3979535,16.72540648,26.41830905
C078672N,000+0.192,NOT IN CITY LIMITS,MADISON,JANUARY,2017,2:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,UNKNOWN,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.29200667,-111.3981214,16.72048741,26.41025695
C078672N,000+0.219,,MADISON,June,2014,6:25,MON,NON-JUNCTION,IN PARKING LANE OR ZONE,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.29164,-111.3984,16.71340529,26.39695194
C078672N,000+0.224,,MADISON,February,2016,0:00,THU,NON-JUNCTION,IN PARKING LANE OR ZONE,UNKNOWN,ICE/FROST,UNKNOWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.29091,-111.3977,16.75860096,26.4315178
C078672N,000+0.262,,MADISON,December,2015,14:08,FRI,INTERSECTION-RELATED,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,PEDESTRIAN,45.29126435,-111.3992446,16.67982597,26.35616785
C078672N,000+0.262,,MADISON,November,2016,15:45,WED,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.29141495,-111.3992626,16.67645912,26.35518268
C078672N,000+0.545,,MADISON,January,2014,20:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,UNKNOWN,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.2896251,-111.4024549,16.55652356,26.20160309
C078672N,000+0.696,,MADISON,December,2016,12:30,THU,DRIVEWAY/ALLEY ACCESS RELATED,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28723473,-111.4012996,16.65295973,26.26077159
C078672N,000+0.702,,MADISON,February,2016,0:00,FRI,INTERSECTION-RELATED,IN PARKING LANE OR ZONE,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.28746106,-111.4014704,16.64089043,26.25214051
C078673N,000+0.038,,MADISON,November,2014,13:30,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.36660354,-111.7299411,1.204423715,11.43092569
C078675N,000+0.000,,MADISON,October,2013,3:00,FRI,INTERSECTION-RELATED,ROADSIDE LEFT,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29588333,-111.4057833,16.29583058,26.03685159
C078675N,000+0.000,,MADISON,November,2016,18:40,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.29599765,-111.4057827,16.2940574,26.03689308
C078675N,000+0.012,,MADISON,October,2016,8:15,WED,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.29581826,-111.4057184,16.29992851,26.04
C078675N,000+0.916,,MADISON,February,2016,14:10,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.29409894,-111.4098315,16.13325572,25.84020824
C078675N,000+0.960,,MADISON,November,2014,4:00,FRI,NON-JUNCTION,ROADSIDE LEFT,SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29375402,-111.4090938,16.17376308,25.87615364
C078676N,000+0.068,,MADISON,December,2016,10:35,THU,INTERSECTION-RELATED,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.37562369,-111.7293439,1.827647785,11.74217532
C078691N,000+0.044,NOT IN CITY LIMITS,MADISON,FEBRUARY,2017,16:45,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.28707063,-111.3952695,16.93912136,26.55407635
C078691N,000+0.100,,MADISON,March,2013,12:42,WED,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.28754194,-111.3963691,16.87912851,26.49994944
C078691N,000+0.104,ENNIS,MADISON,JANUARY,2017,15:16,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.28757606,-111.3963214,16.88077062,26.50221951
C078691N,000+0.104,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,11:46,MON,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,HEAD ON,45.28757606,-111.3963691,16.87852826,26.49990127
C078691N,000+0.124,NOT IN CITY LIMITS,MADISON,JANUARY,2017,14:25,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,HEAD ON,45.28774614,-111.397099,16.8412251,26.46419061
C078691N,000+0.131,NOT IN CITY LIMITS,MADISON,APRIL,2017,9:00,SUN,NON-JUNCTION,ON ROADWAY,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.28770589,-111.3967721,16.85730055,26.48013382
C078691N,000+0.250,,MADISON,December,2013,6:46,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.28731312,-111.3991695,16.75158808,26.36417871
C078691N,000+0.410,,MADISON,March,2013,10:35,MON,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, OPPOSITE DIRECTION",45.28498404,-111.4001667,16.74703134,26.31961433
C078696N,000+0.010,,MADISON,December,2013,10:05,THU,INTERSECTION-RELATED,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.28762048,-111.3971409,16.84146652,26.46232901
C078696N,000+0.010,,MADISON,April,2013,10:45,SUN,INTERSECTION-RELATED,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.28756239,-111.3971956,16.83991913,26.45975232
C078696N,000+0.194,,MADISON,March,2015,15:40,WED,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.28569776,-111.3996613,16.75761764,26.34287555
C078698N,000+0.064,NOT IN CITY LIMITS,MADISON,JANUARY,2017,1:50,FRI,NON-JUNCTION,ROADSIDE LEFT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.30117774,-111.4136208,15.84376134,25.65908967
C078698N,000+0.068,,MADISON,February,2015,8:30,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,POSSIBLE INJURY ACCIDENT,HEAD ON,45.30119444,-111.4136419,15.84251495,25.6580826
C078698N,000+0.068,,MADISON,April,2016,3:00,SAT,NON-JUNCTION,UNKNOWN,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.30132866,-111.4138203,15.83208069,25.64956221
C078698N,000+0.083,,MADISON,December,2015,13:00,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.30170442,-111.4142203,15.8076122,25.63055944
C078698N,000+0.350,,MADISON,December,2013,16:30,SUN,NON-JUNCTION,ON ROADWAY,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.3031933,-111.4182189,15.59614655,25.438262
C078698N,000+0.361,,MADISON,March,2014,11:15,THU,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.30895549,-111.4214012,15.36697109,25.29538825
C078698N,000+0.361,,MADISON,April,2015,0:00,WED,NON-JUNCTION,SHOULDER,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.30947537,-111.4209372,15.38260833,25.31928509
C078698N,000+0.364,,MADISON,February,2014,16:10,WED,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.30015729,-111.4192367,15.59244733,25.38516586
C078698N,000+0.890,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,9:55,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,SLUSH,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.29608645,-111.4194143,15.64820577,25.3743659
C078698N,001+0.070,,MADISON,February,2014,15:45,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.2961924,-111.4152068,15.84525565,25.57887996
C078698N,001+0.100,,MADISON,September,2013,20:00,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29600613,-111.4149039,15.8625769,25.59357438
C078699N,000+0.224,,MADISON,December,2015,18:12,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.35114948,-111.7466648,0.699141961,10.2518008
C078710N,000+0.064,ENNIS,MADISON,April,2014,12:30,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),LOST CONTROL,45.33917675,-111.740787,0.80448596,10.23565048
C078710N,000+0.379,ENNIS,MADISON,June,2014,16:33,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.34374,-111.740625,0.548415349,10.34300577
C078718N,000+0.000,ENNIS,MADISON,October,2016,22:34,SAT,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-NOT LIGHTED,UNKNOWN,HEAD ON,45.34683253,-111.7309375,0.184824222,10.85771651
C078720N,001+0.160,,MADISON,May,2013,11:30,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.466225,-112.340145,30.5620768,22.71089587
C078791N,001+0.301,,MADISON,May,2015,17:30,SUN,NON-JUNCTION,SHOULDER,RAIN,WET,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.64406986,-111.936999,22.64880066,24.18155142
C078806N,000+0.727,NOT IN CITY LIMITS,MADISON,APRIL,2017,16:00,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.81187388,-111.6034195,37.66060402,37.18055412
C078807N,000+0.079,,MADISON,June,2015,23:30,TUE,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,MUD DIRT GRAVEL,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.79807207,-111.5574285,39.03026893,39.06474651
C081001N,023+0.530,,MADISON,September,2013,6:50,THU,NON-JUNCTION,ON ROADWAY,RAIN,WET,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.542095,-112.69436,48.49100489,40.33435842
C081001N,025+0.341,,MADISON,December,2016,20:00,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.56663994,-112.6848516,48.53603147,40.6672373
C081001N,025+0.453,,MADISON,July,2014,22:00,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DUSK,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.56825926,-112.6844814,48.55309055,40.70281779
C081001N,026+0.240,,MADISON,November,2013,19:50,FRI,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DARK-NOT LIGHTED,FATAL ACCIDENT,ROLL OVER,45.57951667,-112.6818833,48.6777152,40.95696692
C081001N,026+0.982,,MADISON,June,2015,13:50,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.59014323,-112.6803423,48.84830025,41.24766629
C081001N,028+0.269,,MADISON,August,2014,19:05,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,WILD ANIMAL,45.60875334,-112.6778983,49.18386192,41.79390473
